DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,CLOSENASDAQ,OPENNASDAQ,HIGHNASDAQ,LOWNASDAQ,OPENXOI,CLOSEXOI,HIGHXOI,LOWXOI
20221007,3639.66,3706.74,3706.74,3620.73,31.36,30.37,32.02,29.88,100.99,100.81,101.62,100.47,3008290.00,11039.47,11272.46,11293.65,10991.66,1707.17,1694.9,1729.25,1682.89
20221010,3612.39,3647.51,3652.17,3588.1,32.45,32.93,33.99,32.05,99.42,100.5,100.51,98.79,2706455.00,10926.97,11048.51,11063.21,10824.25,1694.9,1661.28,1714.36,1655.01
20221011,3588.84,3595.86,3640.66,3568.45,33.63,33.56,34.43,32.45,99.86,99.77,100.89,99.0,3988805.00,10791.35,10865.32,10981.91,10716.33,1661.28,1641.93,1672.2,1621.84
20221012,3577.03,3590.83,3608.34,3573.86,33.57,33.54,34.53,33.11,100.35,99.27,100.53,99.2,2912803.00,10785.62,10810.3,10886.49,10754.85,1641.93,1659.73,1670.86,1618.93
20221013,3669.91,3520.37,3685.41,3491.58,31.94,33.6,33.87,31.63,99.39,98.35,100.37,98.34,5513398.00,11033.58,10481.58,11087.66,10440.64,1659.73,1723.45,1735.91,1640.63
20221014,3583.07,3690.41,3712.0,3579.68,32.02,31.89,32.98,31.14,98.57,100.19,100.19,98.25,3757832.00,10692.06,11130.08,11152.89,10677.48,1723.45,1658.67,1729.81,1657.22
20221017,3677.95,3638.65,3689.73,3638.65,31.37,32.27,32.59,30.7,98.09,99.29,99.65,97.94,3571836.00,11062.53,10967.25,11090.87,10959.75,1658.67,1680.83,1715.74,1658.67
20221018,3719.98,3746.26,3762.79,3686.53,30.5,31.1,31.93,30.42,98.32,97.95,98.45,96.87,3300619.00,11147.74,11368.76,11374.38,11035.8,1680.83,1694.88,1709.09,1662.92
20221019,3695.16,3703.11,3728.58,3666.51,30.76,30.94,31.9,30.76,96.53,97.19,97.42,96.32,3730928.00,11103.38,11081.82,11231.46,11008.11,1694.88,1738.71,1746.36,1694.88
20221020,3665.78,3689.05,3736.0,3656.44,29.98,31.3,31.32,29.76,94.88,95.92,96.33,94.74,4730452.00,11046.71,11081.22,11279.81,11001.28,1738.71,1748.17,1777.95,1738.71
20221021,3752.75,3657.1,3757.89,3647.42,29.69,30.21,30.44,29.24,93.17,92.99,93.93,92.51,7867189.00,11310.33,10998.17,11327.77,10962.01,1748.17,1793.31,1795.43,1748.17
20221024,3797.34,3762.01,3810.74,3741.65,29.85,30.65,30.95,29.78,92.4,92.82,93.55,91.86,5567883.00,11430.26,11321.11,11468.18,11166.49,1793.31,1795.48,1811.45,1781.69
20221025,3859.11,3799.44,3862.85,3799.44,28.46,29.8,30.0,28.22,95.09,94.55,95.22,94.44,4910146.00,11669.99,11482.87,11681.85,11480.41,1795.48,1790.82,1802.77,1778.04
20221026,3830.6,3825.97,3886.15,3824.07,27.28,28.44,28.52,27.27,96.46,95.77,96.69,95.77,4133809.00,11405.9,11409.79,11657.06,11388.34,1790.82,1820.09,1832.63,1790.82
20221027,3807.3,3834.69,3859.95,3803.79,27.39,27.51,27.67,26.94,97.47,96.97,97.9,96.21,3411333.00,11191.63,11387.71,11417.04,11179.9,1820.09,1826.91,1861.46,1820.09
20221028,3901.06,3808.26,3905.42,3808.26,25.75,27.43,27.59,25.75,96.8,96.83,97.63,96.41,3976748.00,11546.21,11176.99,11563.16,11176.99,1826.91,1831.08,1856.08,1801.37
20221031,3871.98,3881.85,3893.73,3863.18,25.88,26.91,27.07,25.84,96.11,96.33,96.61,95.03,3881548.00,11405.57,11465.21,11482.99,11331.26,1831.08,1838.38,1864.29,1810.14
20221101,3856.1,3901.79,3911.79,3843.8,25.81,25.96,26.35,25.66,96.77,97.37,97.42,96.21,2576453.00,11288.95,11571.53,11574.39,11278.28,1838.38,1867.17,1875.3,1838.38
20221102,3759.69,3852.9,3894.44,3758.98,25.86,26.04,26.62,25.39,96.35,96.91,97.63,95.97,3993972.00,10906.34,11300.27,11410.91,10903.48,1867.16,1827.58,1870.75,1823.35
20221103,3719.89,3733.25,3750.59,3698.15,25.3,25.98,26.87,25.1,95.83,95.17,96.38,95.1,4628400.00,10690.6,10769.43,10852.18,10680.83,1827.58,1864.15,1876.3,1815.39
20221104,3770.55,3766.98,3796.34,3708.84,24.55,25.63,25.71,24.0,94.22,95.1,95.66,94.22,3702287.00,10857.03,10911.98,10934.62,10632.39,1864.15,1886.65,1925.91,1863.18
20221107,3806.8,3780.71,3813.95,3764.7,24.35,25.67,25.67,24.34,93.28,94.79,94.86,93.24,2718110.00,10977.0,10900.83,11001.16,10817.59,1886.65,1914.26,1922.53,1886.65
20221108,3828.11,3817.02,3859.4,3786.28,25.54,24.71,26.16,24.24,94.3,93.81,94.95,93.77,3447022.00,11059.5,11039.58,11191.9,10897.53,1914.26,1910.34,1919.02,1889.52
20221109,3748.57,3810.94,3818.2,3744.22,26.09,25.34,26.35,25.02,94.61,93.82,95.02,93.69,2897443.00,10797.55,10971.43,11012.66,10790.35,1910.34,1826.32,1910.34,1821.65
20221110,3956.37,3859.89,3958.33,3859.89,23.53,26.51,26.59,22.84,98.25,96.73,98.43,96.65,6609472.00,11605.96,11350.42,11612.2,11235.74,1826.32,1865.63,1866.82,1826.32
20221111,3992.93,3963.72,4001.48,3944.82,22.52,23.89,23.91,22.37,97.89,97.57,98.36,97.54,2093977.00,11817.01,11604.36,11840.07,11535.56,1865.63,1919.56,1926.38,1865.63
20221114,3957.25,3977.97,4008.97,3956.4,23.73,23.99,24.33,22.86,97.65,97.91,97.98,97.1,2414499.00,11700.94,11728.11,11863.82,11669.1,1913.3,1911.66,1945.14,1911.16
20221115,3991.73,4006.41,4028.84,3953.17,24.54,23.77,26.22,23.18,99.23,98.24,99.3,98.11,4057118.00,11871.15,12006.45,12024.95,11735.4,1924.94,1938.98,1942.11,1914.53
20221116,3958.79,3976.82,3983.09,3954.34,24.11,24.29,24.72,23.99,101.4,99.99,101.45,99.74,4215694.00,11699.09,11767.42,11796.99,11673.14,1938.98,1895.91,1938.98,1889.02
20221117,3946.56,3919.26,3954.33,3906.54,23.93,24.05,25.18,23.81,100.33,100.2,100.57,99.78,3476459.00,11676.86,11521.64,11737.61,11519.38,1871.47,1906.93,1906.93,1861.35
20221118,3965.34,3966.39,3979.89,3935.98,23.12,24.03,24.12,22.98,99.64,100.6,100.87,99.55,2359842.00,11677.02,11791.85,11794.68,11579.64,1906.93,1883.48,1906.93,1846.38
20221121,3949.94,3956.23,3962.0,3933.34,22.36,24.05,24.12,22.3,100.06,100.69,100.81,99.8,2591136.00,11553.45,11623.35,11664.94,11524.44,1883.48,1854.72,1883.48,1797.39
20221122,4003.58,3965.51,4005.88,3956.88,21.29,22.59,22.71,21.28,101.48,100.64,101.62,100.54,2929016.00,11724.84,11590.83,11731.76,11503.34,1854.72,1915.25,1918.86,1854.72
20221123,4027.26,4000.3,4033.78,3998.66,20.42,21.49,21.78,20.32,103.25,102.16,103.25,102.08,3239510.00,11838.72,11725.08,11866.42,11722.01,1915.25,1893.49,1915.25,1873.71
20221125,4026.12,4023.34,4034.02,4020.76,20.5,20.61,21.11,20.46,102.9,102.6,102.92,102.43,1393076.00,11756.03,11777.33,11803.91,11748.79,1893.49,1890.98,1911.62,1888.78
20221128,3963.94,4005.36,4012.27,3955.77,22.21,22.09,22.5,21.65,103.19,103.61,103.81,102.69,2535273.00,11587.75,11684.07,11764.83,11555.26,1890.98,1840.3,1890.98,1834.19
20221129,3957.63,3964.19,3976.77,3937.65,21.89,22.09,22.57,21.83,101.98,102.12,102.95,101.91,2895077.00,11503.45,11590.3,11613.33,11450.34,1840.3,1867.73,1883.24,1840.3
20221130,4080.11,3957.18,4080.11,3938.58,20.58,21.7,22.63,20.31,102.73,101.62,102.73,101.37,4112358.00,12030.06,11505.74,12030.06,11481.89,1867.73,1875.78,1898.55,1848.74
20221201,4076.57,4087.14,4100.51,4050.87,19.84,20.83,21.06,19.8,105.76,103.16,105.81,103.11,7152153.00,12041.89,12030.24,12115.34,11928.66,1875.78,1858.49,1895.25,1857.86
20221202,4071.7,4040.17,4080.48,4026.63,19.06,20.42,20.96,18.95,107.09,105.32,107.09,104.6,4450495.00,11994.26,11845.53,12027.62,11825.53,1858.49,1842.55,1869.49,1831.86
20221205,3998.84,4052.02,4052.45,3984.49,20.75,20.3,21.29,19.78,105.59,105.88,105.99,104.9,3314116.00,11786.8,11899.54,11957.36,11732.15,1842.55,1786.7,1872.67,1775.24
20221206,3941.26,3996.63,4001.51,3918.39,22.17,20.69,22.6,20.38,106.95,106.53,107.39,106.2,3172560.00,11549.69,11775.21,11790.93,11488.6,1786.7,1739.71,1800.19,1728.01
20221207,3933.92,3933.28,3957.57,3922.68,22.68,22.32,23.01,22.18,109.47,108.39,109.67,108.21,5366160.00,11497.39,11490.99,11577.69,11431.96,1739.71,1732.66,1763.52,1720.63
20221208,3963.51,3947.79,3974.19,3935.83,22.29,22.81,23.28,22.06,109.17,108.72,109.44,108.47,2523906.00,11637.5,11543.68,11672.14,11470.68,1732.66,1716.02,1774.05,1708.34
20221209,3934.38,3954.17,3977.02,3933.04,22.83,22.55,23.21,22.18,106.33,107.96,108.17,106.28,4073085.00,11563.33,11594.38,11707.08,11550.31,1716.01,1678.46,1728.26,1677.96
20221212,3990.56,3939.29,3990.56,3935.3,25.0,24.4,25.05,24.18,106.67,107.89,108.1,106.27,3156220.00,11706.44,11572.26,11706.44,11529.41,1678.46,1723.25,1725.74,1678.46
20221213,4019.65,4069.38,4100.96,3993.03,22.55,25.24,25.84,21.46,107.7,109.04,109.08,107.46,4744837.00,11834.21,12141.24,12166.41,11724.91,1723.25,1750.45,1769.97,1723.25
20221214,3995.32,4015.54,4053.76,3965.65,21.14,22.83,23.47,21.07,108.16,107.66,108.32,106.9,4126956.00,11740.92,11824.54,11941.28,11617.41,1750.45,1739.14,1771.05,1725.92
20221215,3895.75,3958.37,3958.37,3879.45,22.83,21.52,23.67,21.25,108.32,108.39,109.12,108.16,3588652.00,11345.22,11573.38,11591.33,11300.35,1739.14,1731.19,1739.14,1701.65
20221216,3852.36,3890.91,3890.91,3827.91,22.62,23.26,23.83,22.09,107.11,106.63,107.83,106.31,3952473.00,11243.72,11313.64,11383.39,11175.54,1731.18,1706.45,1731.18,1682.91
20221219,3817.66,3853.79,3854.86,3800.04,22.42,22.63,22.86,21.61,105.31,105.83,105.84,104.98,4287754.00,11084.59,11243.0,11251.57,11029.77,1706.45,1711.31,1733.93,1698.36
20221220,3821.62,3810.47,3838.24,3795.62,21.48,23.17,23.39,21.35,103.44,103.36,103.8,103.1,4203329.00,11072.42,11023.47,11143.62,10967.07,1711.31,1735.76,1747.18,1710.86
20221221,3878.44,3839.49,3889.82,3839.49,20.07,21.25,21.29,19.94,103.7,104.25,104.39,102.96,2919295.00,11235.88,11110.65,11285.78,11083.36,1735.76,1770.87,1777.55,1735.76
20221222,3822.39,3853.26,3853.26,3764.49,21.97,20.08,24.3,20.01,103.68,103.67,104.11,103.38,2076557.00,10956.14,11099.36,11114.23,10784.01,1770.87,1726.03,1773.07,1693.01
20221223,3844.82,3815.11,3845.8,3797.01,20.87,22.17,22.64,20.78,102.16,102.58,102.8,102.03,2379424.00,10985.45,10911.04,11007.09,10830.9,1726.03,1784.09,1784.09,1726.03
20221227,3829.25,3843.34,3846.65,3813.22,21.65,21.67,22.8,21.59,100.14,100.48,101.07,100.01,3572000.00,10822.51,10944.3,10957.44,10807.61,1784.09,1801.74,1806.66,1784.09
20221228,3783.22,3829.56,3848.32,3780.78,22.14,21.47,22.26,20.96,99.55,100.61,100.78,99.35,3017005.00,10679.34,10807.12,10898.63,10671.19,1801.74,1759.32,1801.74,1753.71
20221229,3849.28,3805.45,3858.19,3805.45,21.44,22.25,22.31,21.36,100.68,99.83,100.98,99.79,2881282.00,10951.05,10800.8,10981.06,10776.62,1759.32,1777.77,1784.84,1753.03
20221230,3839.5,3829.06,3839.85,3800.34,21.67,21.83,22.4,21.59,99.56,99.86,100.54,99.37,4064126.00,10939.76,10835.59,10942.9,10778.64,1777.77,1787.25,1789.61,1771.1
20230103,3824.14,3853.29,3878.46,3794.33,22.9,23.09,23.76,22.73,101.46,102.2,102.34,100.84,4352657.00,10862.64,11038.42,11093.1,10770.93,1787.25,1713.07,1787.25,1697.82
20230104,3852.97,3840.36,3873.16,3815.77,22.01,22.93,23.27,21.94,102.85,103.25,103.47,102.21,3733031.00,10914.8,10949.34,10981.46,10785.53,1713.07,1709.51,1721.48,1681.76
20230105,3808.1,3839.74,3839.74,3802.42,22.46,22.2,22.92,21.97,103.28,101.9,103.28,101.78,2703719.00,10741.22,10837.25,10842.33,10728.26,1709.51,1747.15,1751.74,1708.35
20230106,3895.08,3823.37,3906.19,3809.56,21.13,22.69,22.9,21.0,105.18,102.7,105.3,102.64,4275983.00,11040.35,10807.46,11082.59,10696.42,1747.15,1780.28,1798.97,1747.15
20230109,3892.09,3910.82,3950.57,3890.42,21.97,21.75,21.98,21.27,105.74,104.41,105.92,104.27,3341526.00,11108.45,11133.07,11304.84,11085.33,1780.28,1781.36,1817.91,1775.65
20230110,3919.25,3888.57,3919.83,3877.29,20.58,22.22,22.46,20.58,103.99,104.5,104.82,103.5,3361501.00,11205.78,11069.05,11206.52,11050.68,1781.36,1790.76,1795.68,1765.47
20230111,3969.61,3932.35,3970.07,3928.54,21.09,20.8,21.25,20.62,105.68,105.0,105.72,104.7,2892472.00,11402.52,11259.16,11403.89,11220.75,1790.76,1798.22,1813.06,1780.81
20230112,3983.17,3977.57,3997.76,3937.56,18.83,21.56,21.8,18.83,107.76,105.83,107.81,104.56,4708623.00,11459.61,11441.46,11500.86,11246.02,1798.22,1836.05,1850.53,1798.22
20230113,3999.09,3960.6,4003.95,3947.67,19.49,19.0,19.49,18.01,106.75,107.09,107.79,106.38,2689388.00,11541.48,11362.13,11547.96,11347.6,1836.05,1840.64,1845.19,1819.79
20230117,3990.97,3999.28,4015.39,3984.57,19.36,19.89,20.22,19.21,106.06,105.67,106.66,105.66,2516470.00,11557.19,11531.54,11615.95,11484.02,1840.64,1843.69,1862.76,1835.26
20230118,3928.86,4002.25,4014.16,3926.59,20.34,19.28,20.58,18.78,108.63,108.48,108.77,107.13,5554541.00,11410.29,11636.61,11690.27,11403.32,1843.69,1824.21,1887.78,1823.1
20230119,3898.85,3911.84,3922.94,3885.54,20.52,20.43,21.71,20.17,107.95,108.1,108.37,107.44,2111242.00,11295.67,11345.19,11388.46,11251.94,1824.21,1852.08,1858.12,1811.35
20230120,3972.61,3909.04,3972.96,3897.86,19.85,20.28,20.7,19.41,106.2,106.94,107.24,106.11,3352436.00,11619.03,11363.85,11623.2,11329.54,1852.08,1877.8,1879.16,1840.78
20230123,4019.81,3978.14,4039.31,3971.64,19.81,20.21,20.33,19.55,105.7,105.54,106.2,105.49,2527340.00,11872.54,11652.0,11918.86,11617.83,1877.8,1882.95,1902.74,1877.8
20230124,4016.95,4001.74,4023.92,3989.79,19.2,19.89,20.47,18.91,107.22,106.08,107.45,105.4,2731430.00,11846.64,11802.95,11889.37,11780.07,1882.95,1879.23,1883.12,1849.04
20230125,4016.22,3982.71,4019.55,3949.06,19.08,19.56,20.9,18.99,107.48,107.37,107.9,106.64,2233184.00,11814.69,11636.01,11841.81,11550.07,1879.23,1882.54,1882.54,1847.75
20230126,4060.43,4036.08,4061.57,4013.29,18.73,19.05,19.48,18.67,106.98,107.16,107.65,106.49,2851835.00,12051.48,11972.57,12055.8,11853.37,1882.54,1941.31,1941.31,1882.54
20230127,4070.56,4053.72,4094.21,4048.7,18.51,18.9,19.0,17.97,106.71,106.16,106.95,106.11,2363317.00,12166.6,12000.21,12248.15,11999.87,1941.31,1906.46,1948.4,1905.23
20230130,4017.77,4049.27,4063.85,4015.55,19.94,19.76,20.25,19.54,106.32,106.44,107.16,106.2,1781077.00,11912.39,12047.16,12087.68,11906.11,1906.46,1859.34,1906.46,1857.5
20230131,4076.6,4020.85,4076.83,4020.44,19.4,20.12,20.7,19.13,107.17,107.01,107.28,105.87,2783317.00,12101.93,11915.94,12104.13,11915.94,1859.34,1860.99,1869.64,1836.65
20230201,4119.21,4070.07,4148.95,4037.2,17.87,19.62,20.04,17.7,108.18,107.56,108.59,106.42,4501665.00,12363.1,12087.92,12458.88,12010.74,1860.99,1814.92,1860.99,1789.6
20230202,4179.76,4158.68,4195.44,4141.88,18.73,17.74,19.25,17.06,108.32,108.94,109.35,108.09,3482287.00,12803.14,12655.18,12880.98,12600.76,1814.92,1766.67,1814.92,1749.91
20230203,4136.48,4136.69,4182.36,4123.36,18.33,18.57,19.3,17.93,106.7,106.76,107.1,106.08,3459692.00,12573.36,12520.95,12828.71,12520.95,1766.67,1760.35,1803.76,1757.95
20230206,4111.08,4119.57,4124.63,4093.38,19.43,19.23,19.81,19.21,105.91,105.72,106.31,105.68,2730961.00,12464.51,12468.8,12558.88,12411.88,1760.35,1747.0,1771.4,1722.27
20230207,4164.0,4105.35,4176.54,4088.39,18.66,19.54,19.99,18.43,105.06,105.33,106.22,105.0,3400149.00,12728.27,12474.95,12771.58,12419.71,1747.0,1815.29,1817.77,1747.0
20230208,4117.86,4153.47,4156.85,4111.67,19.63,18.88,20.12,18.55,105.56,105.07,105.58,104.4,2700871.00,12495.38,12680.03,12709.45,12471.12,1815.29,1808.94,1827.9,1793.88
20230209,4081.5,4144.25,4156.23,4069.67,20.71,19.24,21.08,19.02,104.56,106.47,106.62,104.39,3372734.00,12381.17,12677.54,12679.54,12327.44,1808.94,1793.93,1815.22,1791.89
20230210,4090.46,4068.92,4094.36,4060.79,20.53,20.74,21.94,20.44,103.39,104.42,104.43,103.12,3118404.00,12304.92,12306.59,12375.72,12204.21,1793.93,1873.8,1876.22,1793.93
20230213,4137.29,4096.62,4138.9,4092.67,20.34,21.66,21.69,20.33,104.26,103.68,104.41,103.59,2726459.00,12502.31,12356.5,12522.78,12313.45,1873.8,1866.56,1873.8,1844.71
20230214,4136.13,4126.7,4159.77,4095.01,18.91,20.72,20.75,18.48,104.02,104.2,104.83,103.14,3125675.00,12590.89,12413.1,12627.4,12356.32,1866.56,1874.93,1882.98,1848.57
20230215,4147.6,4119.5,4147.72,4103.98,18.23,19.37,19.41,18.11,103.05,103.55,103.95,102.5,2941760.00,12687.89,12531.6,12688.44,12486.42,1874.92,1840.76,1874.92,1817.38
20230216,4090.41,4114.75,4136.54,4089.49,20.17,18.26,20.27,18.23,101.59,102.07,102.22,101.33,2992486.00,12442.48,12495.07,12653.4,12440.0,1840.76,1812.96,1842.98,1811.52
20230217,4079.09,4077.39,4081.51,4047.95,21.23,20.94,21.3,19.82,102.38,101.11,102.38,100.97,3504918.00,12358.18,12352.3,12385.52,12233.79,1812.96,1743.21,1812.96,1737.0
20230221,3997.34,4052.35,4052.35,3995.19,22.87,21.8,23.34,21.8,100.39,101.0,101.19,100.29,3459057.00,12060.3,12205.21,12257.06,12058.23,1743.21,1743.51,1755.37,1737.46
20230222,3991.05,4001.83,4017.37,3976.9,22.29,23.03,23.63,22.02,101.31,101.01,101.69,100.96,2775619.00,12066.27,12085.67,12156.21,12006.04,1743.51,1725.08,1753.02,1712.03
20230223,4012.32,4018.6,4028.3,3969.19,21.14,21.96,22.43,20.89,102.3,101.57,102.59,101.47,3086190.00,12180.14,12224.44,12227.4,12003.31,1725.07,1754.1,1762.54,1725.07
20230224,3970.04,3973.24,3978.25,3943.08,21.67,21.35,22.9,21.32,100.97,101.43,101.79,100.56,3707269.00,11969.65,11979.8,12018.32,11900.84,1754.1,1756.53,1757.16,1715.18
20230227,3982.24,3992.36,4018.05,3973.55,20.95,21.99,22.02,20.68,101.25,101.28,101.69,100.91,2383995.00,12057.79,12106.79,12159.64,12034.61,1756.53,1769.12,1775.39,1749.37
20230228,3970.15,3977.19,3997.5,3969.28,20.7,21.3,21.37,20.1,101.71,100.55,101.72,100.28,3060040.00,12042.12,12041.75,12146.52,12021.32,1769.12,1737.02,1784.97,1736.25
20230301,3951.39,3963.34,3971.73,3939.05,20.58,20.39,21.32,20.22,100.37,100.8,101.02,99.96,3346092.00,11938.57,12026.72,12054.48,11906.58,1737.02,1785.03,1789.88,1734.34
20230302,3981.35,3938.68,3990.84,3928.16,19.59,21.41,21.42,19.55,99.48,99.06,99.64,98.88,3724375.00,12044.87,11830.09,12074.59,11830.09,1785.03,1799.84,1805.95,1772.31
20230303,4045.64,3998.02,4048.29,3995.17,18.49,19.76,19.76,18.16,101.89,100.93,101.9,100.57,5087834.00,12290.81,12110.71,12300.46,12095.24,1799.84,1822.01,1828.23,1773.52
20230306,4048.42,4055.15,4078.49,4044.61,18.61,19.05,19.19,18.49,101.1,102.21,102.33,100.99,3282562.00,12302.48,12344.65,12466.88,12297.57,1822.01,1815.74,1822.01,1796.86
20230307,3986.37,4048.26,4050.0,3980.31,19.59,18.64,19.74,18.51,101.72,101.46,102.36,100.89,4876240.00,12152.17,12303.19,12344.04,12130.01,1815.73,1781.17,1815.73,1773.15
20230308,3992.01,3987.55,4000.41,3969.76,19.11,19.71,20.01,19.0,101.82,102.41,102.97,101.42,3830291.00,12215.33,12181.06,12237.72,12102.28,1781.17,1764.29,1798.14,1746.07
20230309,3918.32,3998.66,4017.81,3908.7,22.61,19.33,23.14,18.88,102.07,101.54,102.51,101.33,4072913.00,11995.88,12230.84,12340.45,11970.34,1764.29,1744.58,1802.98,1743.12
20230310,3861.59,3912.77,3934.05,3846.32,24.8,23.34,28.97,21.79,105.59,104.02,105.69,104.0,8191385.00,11830.28,12001.7,12069.62,11789.86,1744.58,1722.8,1770.97,1715.11
20230313,3855.76,3835.12,3905.05,3808.86,26.52,24.05,30.81,23.85,105.83,108.2,109.1,105.05,9526771.00,11923.17,11752.1,12073.96,11695.41,1722.8,1671.94,1722.8,1643.08
20230314,3919.29,3894.01,3937.29,3873.63,23.73,26.85,27.24,22.27,104.09,105.13,105.61,103.75,7135718.00,12199.79,12078.46,12217.87,12035.22,1671.94,1688.43,1729.85,1662.5
20230315,3891.93,3876.74,3894.26,3838.24,26.14,23.21,29.91,23.19,106.1,106.79,107.71,105.35,8254679.00,12251.32,12083.24,12269.45,12026.18,1688.43,1593.49,1688.43,1565.01
20230316,3960.28,3878.93,3964.46,3864.11,22.99,26.19,27.49,22.97,105.27,107.4,108.02,105.05,9339101.00,12581.39,12211.87,12595.69,12190.65,1593.49,1616.63,1619.38,1551.85
20230317,3916.64,3958.69,3958.91,3901.27,25.51,22.92,26.14,22.58,106.85,106.66,107.72,106.46,7231232.00,12519.88,12570.16,12674.34,12444.08,1616.63,1592.89,1620.61,1577.58
20230320,3951.57,3917.47,3956.62,3916.89,24.15,27.77,28.91,24.0,105.91,106.89,106.96,105.72,5132717.00,12562.61,12487.79,12578.35,12407.82,1592.89,1625.36,1635.28,1592.89
20230321,4002.87,3975.89,4009.08,3971.19,21.38,24.16,24.16,21.29,105.0,105.08,105.42,104.54,3646022.00,12741.44,12643.35,12762.45,12582.76,1625.36,1673.79,1680.59,1625.36
20230322,3936.97,4002.04,4039.49,3936.34,22.26,21.8,22.38,19.94,106.4,104.66,106.45,104.45,5432528.00,12567.15,12742.41,12943.62,12564.96,1673.79,1645.77,1690.74,1645.77
20230323,3948.72,3959.21,4007.66,3919.05,22.61,21.54,24.91,20.16,106.4,105.36,106.55,104.82,5107128.00,12729.23,12735.6,12900.1,12611.67,1645.77,1625.18,1671.05,1609.71
20230324,3970.99,3939.21,3972.74,3909.16,21.74,22.11,25.21,21.6,106.85,107.1,107.42,106.26,4497061.00,12767.05,12700.51,12770.28,12608.15,1625.17,1619.29,1627.57,1578.17
20230327,3977.53,3982.93,4003.83,3970.49,20.6,22.05,22.93,20.57,104.34,105.06,105.76,104.32,3552186.00,12673.07,12797.9,12839.42,12647.94,1619.29,1660.44,1669.79,1619.29
20230328,3971.27,3974.13,3979.2,3951.53,19.97,20.53,21.4,19.91,104.53,104.25,104.68,104.02,3047013.00,12610.57,12654.91,12654.91,12517.87,1660.43,1691.63,1700.33,1655.23
20230329,4027.81,3999.53,4030.59,3999.53,19.12,19.39,19.45,19.09,104.32,103.69,104.44,103.61,3263929.00,12846.03,12768.14,12867.32,12734.68,1691.63,1715.46,1717.64,1691.63
20230330,4050.83,4046.74,4057.85,4032.1,19.02,19.12,20.08,18.85,104.8,104.46,105.05,104.28,2514814.00,12963.14,12934.99,12987.97,12894.14,1715.46,1721.79,1733.55,1712.45
20230331,4109.31,4056.18,4110.75,4056.18,18.7,19.21,19.43,18.52,106.37,105.37,106.55,105.07,4222986.00,13181.35,12968.96,13188.83,12968.0,1721.79,1731.81,1735.7,1719.31
20230403,4124.51,4102.2,4127.66,4098.79,18.55,19.79,19.83,18.54,106.6,105.9,107.09,105.71,3157497.00,13148.35,13084.1,13157.47,13036.55,1731.81,1818.04,1825.83,1731.81
20230404,4100.6,4128.03,4133.13,4086.87,19.0,18.79,20.03,18.58,107.13,105.77,107.8,105.75,3336582.00,13100.08,13165.32,13204.08,13049.98,1818.04,1769.66,1818.04,1753.07
20230405,4090.38,4094.5,4099.69,4072.56,19.08,19.42,20.08,19.0,108.25,107.8,108.37,107.41,3896288.00,12967.2,13056.79,13065.28,12894.44,1769.66,1802.59,1802.93,1764.0
20230406,4105.02,4081.15,4107.32,4069.84,18.4,19.3,19.88,18.35,108.53,108.42,108.87,108.39,2592920.00,13062.6,12892.9,13078.1,12846.03,1802.59,1778.46,1802.59,1775.21
20230410,4109.11,4085.2,4109.11,4072.55,18.97,19.39,20.05,18.93,106.78,107.62,107.76,106.56,2287325.00,13051.23,12936.52,13051.23,12861.52,1778.46,1797.25,1815.26,1778.46
20230411,4108.94,4110.29,4124.26,4102.61,19.1,19.08,19.28,18.56,107.0,107.05,107.09,106.51,2514486.00,12964.16,13040.49,13049.56,12947.66,1797.25,1815.08,1825.28,1797.25
20230412,4091.95,4121.72,4134.37,4086.94,19.09,19.38,19.98,18.25,106.89,107.05,107.15,105.88,3875665.00,12848.35,13043.97,13071.98,12833.31,1815.08,1814.92,1831.67,1811.62
20230413,4146.22,4100.04,4150.26,4099.4,17.8,18.83,19.06,17.77,106.05,107.07,107.38,105.88,3576779.00,13109.39,12922.9,13124.41,12920.02,1814.92,1824.95,1831.02,1808.29
20230414,4137.64,4140.11,4163.19,4113.2,17.07,17.94,18.12,17.07,105.08,105.38,105.55,104.77,3349540.00,13079.52,13044.69,13152.29,12962.51,1824.95,1829.03,1840.58,1816.74
20230417,4151.32,4137.17,4151.4,4123.18,16.95,17.58,17.79,16.9,103.83,104.41,104.58,103.72,2716034.00,13087.71,13053.26,13105.68,12981.26,1829.03,1800.75,1829.03,1796.3
