DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,PRICE,DIX,GEX,ADJCLOSESPX,VOLUMESPX
20220621,3764.79,3715.31,3779.65,3715.31,30.19,30.63,30.65,29.33,110.18,110.08,111.01,109.81,2533560.0,3764.790039,0.4333369922294159,499821063.11,3764.790039,5292260000
20220622,3759.89,3733.89,3801.79,3717.69,28.95,31.45,31.57,28.78,113.21,112.69,113.31,112.38,3623180.0,3759.889893,0.4616135306437134,559388352.15,3759.889893,5058990000
20220623,3795.73,3774.71,3802.58,3743.52,29.05,29.29,29.77,28.74,114.14,113.91,115.16,113.49,3721617.0,3795.72998,0.4685830361104376,79153741.07,3795.72998,5098640000
20220624,3911.74,3821.75,3912.71,3821.75,27.23,29.07,29.72,26.83,112.56,113.45,114.15,112.5,2983789.0,3911.73999,0.4418378637812561,1460679109.85,3911.73999,8120260000
20220627,3900.11,3920.76,3927.72,3889.66,26.95,28.3,28.66,26.93,111.6,111.22,112.2,111.17,2021790.0,3900.110107,0.4887134424942297,633722962.61,3900.110107,4325310000
20220628,3821.55,3913.0,3945.86,3820.14,28.36,26.9,28.68,26.47,112.12,111.29,112.18,110.87,2405618.0,3821.550049,0.5093057960882763,818150122.43,3821.550049,4270120000
20220629,3818.83,3825.09,3836.5,3799.02,28.16,28.8,29.36,27.85,113.87,112.38,113.9,112.18,1884449.0,3818.830078,0.5115201372928221,1255958653.98,3818.830078,4211240000
20220630,3785.38,3785.99,3818.99,3738.67,28.71,29.42,30.22,28.28,114.87,114.84,115.77,114.75,3883354.0,3785.379883,0.5416797817062462,1672507660.94,3785.379883,4840070000
20220701,3825.33,3781.0,3829.82,3752.1,27.53,29.53,29.59,26.69,115.82,115.91,117.58,115.22,3876537.0,3825.330078,0.5349502165454436,656374768.39,3825.330078,4046950000
20220705,3831.39,3792.61,3831.8,3742.06,27.54,27.37,29.82,27.3,116.73,116.89,117.75,116.17,2631366.0,3831.389893,0.5160234014396452,156356891.75,3831.389893,5076590000
20220706,3845.08,3831.98,3870.91,3809.37,26.73,27.84,28.07,26.43,114.77,117.41,117.53,114.77,3465801.0,3845.080078,0.4971910125406209,1406709619.57,3845.080078,4417720000
20220707,3902.62,3858.85,3910.63,3858.85,26.08,26.73,26.79,25.66,113.76,115.1,115.17,113.52,2327089.0,3902.620117,0.480003947626228,4093317218.64,3902.620117,4057770000
20220708,3899.38,3888.26,3918.5,3869.34,24.64,26.41,26.61,24.43,112.5,113.5,113.5,112.05,2507064.0,3899.379883,0.5035673053165335,2938311376.105,3899.379883,3521620000
20220711,3854.43,3880.94,3880.94,3847.22,26.17,26.42,26.74,25.79,114.44,113.8,114.79,113.71,2089238.0,3854.429932,0.5321284974389261,1166415562.26,3854.429932,3423480000
20220712,3818.8,3851.95,3873.41,3802.36,27.29,27.14,27.75,25.82,115.12,115.51,116.22,114.98,2572275.0,3818.800049,0.4951684087286009,212816155.2,3818.800049,3817210000
20220713,3801.78,3779.67,3829.44,3759.07,26.82,27.35,29.06,26.23,116.44,113.76,116.65,113.45,3760571.0,3801.780029,0.5013109782735757,110681093.28,3801.780029,4109390000
20220714,3790.38,3763.99,3796.41,3721.56,26.4,27.47,28.45,26.2,115.49,115.09,116.15,114.47,2684036.0,3790.379883,0.5058429207355144,518253362.58,3790.379883,4199690000
20220715,3863.16,3818.0,3863.62,3817.18,24.23,26.72,26.72,24.13,116.14,115.82,116.82,115.61,2442259.0,3863.159912,0.4901037071628266,319856203.87,3863.159912,4143800000
20220718,3830.85,3883.79,3902.44,3818.63,25.3,24.83,25.91,24.38,114.93,115.25,115.32,114.18,2665317.0,3830.850098,0.4809447752215689,103448416.49,3830.850098,4046870000
20220719,3936.69,3860.73,3939.81,3860.73,24.5,25.12,25.41,24.23,114.31,114.95,115.15,113.66,2010130.0,3936.689941,0.4811622994897568,1592835036.32,3936.689941,4041070000
20220720,3959.9,3935.32,3974.13,3922.03,23.88,24.23,24.73,23.4,114.61,115.51,115.54,114.05,2155800.0,3959.899902,0.5034664665792654,1871365589.775,3959.899902,4185300000
20220721,3998.95,3955.47,3998.95,3927.64,23.11,24.07,24.67,22.92,116.59,115.2,116.71,115.01,2924264.0,3998.949951,0.4943810635708326,3892183355.13,3998.949951,4132790000
20220722,3961.63,3998.43,4012.44,3938.86,23.03,23.3,23.81,22.41,118.55,118.32,119.27,117.98,3476600.0,3961.629883,0.5093118401145839,1381150820.92,3961.629883,3979240000
20220725,3966.84,3965.72,3975.3,3943.46,23.36,24.33,24.57,23.19,117.39,116.71,117.54,116.47,2926313.0,3966.840088,0.4890939333904459,1352442344.05,3966.840088,3568340000
20220726,3921.05,3953.22,3953.22,3910.74,24.69,23.95,25.31,23.82,117.48,118.86,119.24,117.4,2678552.0,3921.050049,0.487950406674341,412291960.7,3921.050049,3778950000
20220727,4023.61,3951.43,4039.56,3951.43,23.24,24.27,24.41,23.02,116.82,118.01,118.49,116.71,3314552.0,4023.610107,0.4977927386878746,2849955794.42,4023.610107,4112180000
20220728,4072.43,4026.13,4078.95,3992.97,22.33,23.33,23.54,22.22,117.75,118.06,118.92,117.32,3519490.0,4072.429932,0.4978196256798137,3865075643.205,4072.429932,4413000000
20220729,4130.29,4087.33,4140.15,4079.22,21.33,22.13,22.16,21.21,117.43,117.7,119.3,117.33,3709699.0,4130.290039,0.495726485955894,3076203280.22,4130.290039,4616360000
20220801,4118.63,4112.38,4144.95,4096.02,22.84,22.41,23.27,22.26,120.04,118.28,120.09,118.09,3318975.0,4118.629883,0.508367109990687,3379506186.66,4118.629883,4202810000
20220802,4091.19,4104.21,4140.47,4079.81,23.93,24.08,24.68,22.67,117.5,120.16,120.69,117.3,3467419.0,4091.189941,0.4678692242548647,3206674368.82,4091.189941,4727710000
20220803,4155.17,4107.96,4167.66,4107.96,21.95,23.86,23.92,21.68,119.35,117.16,119.47,116.34,3990959.0,4155.169922,0.4770412544202077,4399301794.69,4155.169922,4351760000
20220804,4151.94,4154.85,4161.29,4135.42,21.44,22.06,22.66,21.44,119.31,118.96,119.55,118.54,2676512.0,4151.939941,0.4782319091446017,4932052999.91,4151.939941,4283320000
20220805,4145.19,4115.87,4151.58,4107.31,21.15,21.5,22.58,20.76,116.47,117.07,117.11,115.89,3408938.0,4145.189941,0.4636863422315515,2849414008.47,4145.189941,4085940000
20220808,4140.06,4155.93,4186.62,4128.97,21.29,21.74,22.01,20.83,118.35,117.67,118.53,117.57,3060447.0,4140.060059,0.4581115432536443,2601958343.22,4140.060059,4221090000
20220809,4122.47,4133.11,4137.3,4112.09,21.77,21.41,22.23,21.41,117.89,117.73,118.35,117.46,1574099.0,4122.470215,0.4722389696875936,2287916576.93,4122.470215,3913090000
20220810,4210.24,4181.02,4211.03,4177.26,19.74,22.28,22.34,19.54,117.12,117.74,118.91,116.73,2619971.0,4210.240234,0.4636595399600898,4544799439.36,4210.240234,4546010000
20220811,4207.27,4227.4,4257.91,4201.41,20.2,19.84,20.85,19.71,114.39,116.86,117.05,114.09,3790479.0,4207.27002,0.4841286087244718,4177880170.33,4207.27002,4630200000
20220812,4280.15,4225.02,4280.47,4219.78,19.53,20.34,20.35,19.12,115.55,115.1,115.57,114.43,2396786.0,4280.149902,0.4636248934363894,5431317210.03,4280.149902,3788010000
20220815,4297.14,4269.37,4301.79,4256.9,19.95,20.74,21.16,19.81,115.45,116.34,116.75,115.45,1561247.0,4297.140137,0.501805490686663,5732429148.8,4297.140137,3696830000
20220816,4305.2,4290.46,4325.28,4277.77,19.69,20.23,20.39,19.5,115.93,115.25,116.02,114.24,2328303.0,4305.200195,0.4850019923813635,5959615680.3,4305.200195,4329820000
20220817,4274.04,4280.4,4302.18,4253.08,19.9,19.74,20.63,19.41,114.72,115.05,115.1,114.31,2526803.0,4274.040039,0.476647595476505,5036662342.58,4274.040039,3885030000
20220818,4283.74,4273.13,4292.53,4261.98,19.56,20.51,20.61,19.43,114.89,114.96,115.64,114.58,2475758.0,4283.740234,0.4773975089005565,4368900544.595,4283.740234,3340330000
20220819,4228.48,4266.31,4266.31,4218.7,20.6,20.16,21.27,20.08,113.04,113.2,113.33,112.75,2559174.0,4228.47998,0.4943786172571389,1579932221.585,4228.47998,3761340000
20220822,4137.99,4195.08,4195.08,4129.86,23.8,22.41,24.62,22.39,112.66,112.85,112.96,112.13,1852573.0,4137.990234,0.4734792071945436,67089661.17,4137.990234,3907430000
20220823,4128.73,4133.09,4159.77,4124.03,24.11,24.13,24.21,23.07,112.04,112.22,113.48,111.74,3537547.0,4128.72998,0.4949828359760536,155283483.485,4128.72998,3823520000
20220824,4140.77,4126.55,4156.56,4119.97,22.82,24.37,24.86,22.73,111.22,111.49,111.87,110.87,2461084.0,4140.77002,0.468925460303687,193732262.35,4140.77002,3583630000
20220825,4199.12,4153.26,4200.54,4147.59,21.78,22.41,23.13,21.77,112.77,111.29,113.08,110.99,3097554.0,4199.120117,0.48102831127768,1577054148.57,4199.120117,3566870000
20220826,4057.66,4198.74,4203.04,4057.66,25.56,22.07,25.9,21.67,113.62,112.3,113.99,112.04,3672307.0,4057.659912,0.5007012117730537,679526616.0,4057.659912,3832750000
20220829,4030.61,4034.58,4062.99,4017.42,26.21,26.86,27.67,25.47,112.68,112.94,113.01,112.14,2524029.0,4030.610107,0.4996736217098113,956175525.045,4030.610107,3396510000
20220830,3986.16,4041.25,4044.98,3965.21,26.21,25.75,27.69,25.13,112.96,112.62,113.51,112.21,2718574.0,3986.159912,0.4919867951067731,1694939749.95,3986.159912,3835860000
20220831,3955.0,4000.67,4015.37,3954.53,25.87,25.86,26.62,25.31,111.88,112.69,113.32,111.57,3036016.0,3955.0,0.4874764130594142,2371772190.07,3955.0,4542490000
20220901,3966.85,3936.73,3970.23,3903.65,25.56,26.88,27.45,25.25,109.6,109.84,110.24,108.94,3787070.0,3966.850098,0.4480940054783411,1731586007.75,3966.850098,4152250000
20220902,3924.26,3994.66,4018.43,3906.21,25.99,25.51,26.28,23.19,110.22,109.68,110.55,109.47,2206019.0,3924.26001,0.4856697779974648,1869356541.86,3924.26001,3665850000
20220906,3908.19,3930.89,3942.55,3886.75,26.91,25.46,27.8,25.33,107.49,108.89,108.97,107.42,4105539.0,3908.189941,0.4639834638795471,2050651652.36,3908.189941,4127340000
20220907,3979.87,3909.43,3987.89,3906.03,24.64,26.93,27.15,24.54,109.19,108.3,109.48,108.21,2484992.0,3979.870117,0.4600743824203946,527089230.605,3979.870117,3890320000
20220908,4006.18,3959.94,4010.5,3944.81,23.61,24.7,25.9,23.56,108.07,108.86,109.51,108.06,2535894.0,4006.179932,0.4787984522046871,657394721.43,4006.179932,3966850000
20220909,4067.36,4022.94,4076.81,4022.94,22.79,23.49,23.57,22.64,108.31,108.31,108.8,107.64,2107152.0,4067.360107,0.469398394217988,866219879.54,4067.360107,3901940000
20220912,4110.41,4083.67,4119.28,4083.67,23.87,23.58,24.23,23.16,107.42,108.6,108.89,106.92,2505490.0,4110.410156,0.4943562810139393,2177606575.16,4110.410156,3814200000
20220913,3932.69,4037.12,4037.12,3921.28,27.27,23.67,28.15,23.53,107.67,106.55,107.73,106.24,4630825.0,3932.689941,0.5412107727909382,1607218358.03,3932.689941,4224550000
20220914,3946.01,3940.73,3961.94,3912.18,26.16,26.73,27.56,26.16,108.04,107.38,108.21,107.11,2743854.0,3946.01001,0.5196739592004714,713170144.05,3946.01001,4293240000
20220915,3901.35,3932.41,3959.14,3888.28,26.27,26.1,26.93,25.42,107.97,107.89,108.18,107.59,2008113.0,3901.350098,0.5040683151609301,1420838510.89,3901.350098,4441830000
20220916,3873.33,3880.95,3880.95,3837.08,26.3,27.47,28.45,26.14,107.07,107.02,108.05,106.77,2813664.0,3873.330078,0.4740867897429704,922072085.03,3873.330078,7954650000
20220919,3899.89,3849.91,3900.45,3838.5,25.76,27.69,27.95,25.56,107.32,106.95,107.81,106.82,1774874.0,3899.889893,0.4425351669290195,512451352.77,3899.889893,3766850000
20220920,3855.93,3875.23,3876.01,3827.54,27.16,25.65,27.81,25.61,106.25,105.69,106.84,105.4,2550137.0,3855.929932,0.4404097647838178,788667910.685,3855.929932,4058050000
20220921,3789.93,3871.4,3907.07,3789.66,27.99,28.03,30.18,25.55,108.03,106.7,108.04,105.97,4306916.0,3789.929932,0.4640897066432818,1841117496.805,3789.929932,4078330000
20220922,3757.99,3782.36,3790.9,3749.45,27.35,28.16,28.38,26.71,105.27,105.79,105.96,104.75,4807645.0,3757.98999,0.4544125531811988,2522085485.78,3757.98999,4284600000
20220923,3693.23,3727.14,3727.14,3647.47,29.92,27.68,32.31,27.58,105.7,105.35,106.42,104.56,4043292.0,3693.22998,0.4032584763644241,1888874271.19,3693.22998,5144270000
20220926,3655.04,3682.72,3715.67,3644.76,32.26,31.74,32.88,29.83,103.68,105.35,105.41,103.22,3948621.0,3655.040039,0.4084539166919349,1971953164.22,3655.040039,4886140000
20220927,3647.29,3686.44,3717.53,3623.29,32.6,31.2,34.14,30.3,100.95,102.7,102.98,100.9,5946457.0,3647.290039,0.4150904208657961,1947773550.93,3647.290039,4577740000
20220928,3719.04,3651.94,3736.74,3640.61,30.18,34.5,34.88,30.03,104.33,103.1,104.45,102.48,6216917.0,3719.040039,0.4382506873440669,1178481419.77,3719.040039,4684850000
20220929,3640.47,3687.01,3687.01,3610.4,31.84,31.67,33.46,31.16,103.79,102.89,104.22,102.8,3354025.0,3640.469971,0.4922403241131742,2296037811.78,3640.469971,4681810000
20220930,3585.62,3633.48,3671.44,3584.13,31.62,31.61,33.25,29.39,102.45,104.27,104.85,102.23,4664000.0,3585.620117,0.4856211540665834,2317900570.64,3585.620117,5645360000
20221003,3678.43,3609.78,3698.35,3604.93,30.1,33.0,33.06,29.63,103.83,103.83,104.68,103.15,4499638.0,3678.429932,0.4386597969387558,1901132679.7,3678.429932,4806680000
20221004,3790.93,3726.46,3791.87,3726.46,29.07,29.52,29.62,28.56,103.54,104.15,104.64,103.3,2869441.0,3790.929932,0.4379460011439018,19675015.79,3790.929932,5146580000
20221005,3783.28,3753.25,3806.91,3722.66,28.55,29.36,30.11,28.5,102.55,102.72,102.83,101.58,3859756.0,3783.280029,0.5020535757050698,70021110.48,3783.280029,4293180000
20221006,3744.52,3771.97,3797.93,3739.22,30.52,28.6,30.74,28.56,101.98,102.61,102.83,101.53,2679461.0,3744.52002,0.493806087565436,637120066.18,3744.52002,4252100000
20221007,3639.66,3706.74,3706.74,3620.73,31.36,30.37,32.02,29.88,100.99,100.81,101.62,100.47,3008290.0,3639.659912,0.5112437018236254,2042918959.67,3639.659912,4449660000
20221010,3612.39,3647.51,3652.17,3588.1,32.45,32.93,33.99,32.05,99.42,100.5,100.51,98.79,2706455.0,3612.389893,0.4312453499350074,2188835084.83,3612.389893,3834320000
20221011,3588.84,3595.86,3640.66,3568.45,33.63,33.56,34.43,32.45,99.86,99.77,100.89,99.0,3988805.0,3588.840088,0.4262835845936522,2312305536.87,3588.840088,4759030000
20221012,3577.03,3590.83,3608.34,3573.86,33.57,33.54,34.53,33.11,100.35,99.27,100.53,99.2,2912803.0,3577.030029,0.4298234519729338,2310834184.73,3577.030029,4006830000
20221013,3669.91,3520.37,3685.41,3491.58,31.94,33.6,33.87,31.63,99.39,98.35,100.37,98.34,5513398.0,3669.909912,0.4372733325786873,824431792.5393,3669.909912,5021680000
20221014,3583.07,3690.41,3712.0,3579.68,32.02,31.89,32.98,31.14,98.57,100.19,100.19,98.25,3757832.0,3583.070068,0.463913345161882,2022893671.5,3583.070068,4243030000
20221017,3677.95,3638.65,3689.73,3638.65,31.37,32.27,32.59,30.7,98.09,99.29,99.65,97.94,3571836.0,3677.949951,0.4086534446099088,1042940689.21,3677.949951,4352780000
20221018,3719.98,3746.26,3762.79,3686.53,30.5,31.1,31.93,30.42,98.32,97.95,98.45,96.87,3300619.0,3719.97998,0.45513371545858,138130472.44,3719.97998,4483740000
20221019,3695.16,3703.11,3728.58,3666.51,30.76,30.94,31.9,30.76,96.53,97.19,97.42,96.32,3730928.0,3695.159912,0.474157732957769,495245267.18,3695.159912,4223800000
20221020,3665.78,3689.05,3736.0,3656.44,29.98,31.3,31.32,29.76,94.88,95.92,96.33,94.74,4730452.0,3665.780029,0.4855492087748631,716136471.58,3665.780029,4496620000
20221021,3752.75,3657.1,3757.89,3647.42,29.69,30.21,30.44,29.24,93.17,92.99,93.93,92.51,7867189.0,3752.75,0.4545094393486024,261538294.1,3752.75,5078020000
20221024,3797.34,3762.01,3810.74,3741.65,29.85,30.65,30.95,29.78,92.4,92.82,93.55,91.86,5567883.0,3797.340088,0.4771257111013868,854701687.77,3797.340088,4747930000
20221025,3859.11,3799.44,3862.85,3799.44,28.46,29.8,30.0,28.22,95.09,94.55,95.22,94.44,4910146.0,3859.110107,0.4586647607217289,1852760603.58,3859.110107,4843120000
20221026,3830.6,3825.97,3886.15,3824.07,27.28,28.44,28.52,27.27,96.46,95.77,96.69,95.77,4133809.0,3830.600098,0.4642167754329743,1546095485.355,3830.600098,4817310000
20221027,3807.3,3834.69,3859.95,3803.79,27.39,27.51,27.67,26.94,97.47,96.97,97.9,96.21,3411333.0,3807.300049,0.4533808818742287,1337671431.12,3807.300049,4687320000
20221028,3901.06,3808.26,3905.42,3808.26,25.75,27.43,27.59,25.75,96.8,96.83,97.63,96.41,3976748.0,3901.060059,0.4415714133776737,1665443325.94,3901.060059,4459410000
20221031,3871.98,3881.85,3893.73,3863.18,25.88,26.91,27.07,25.84,96.11,96.33,96.61,95.03,3881548.0,3871.97998,0.4551191572908189,1343178217.76,3871.97998,4820620000
20221101,3856.1,3901.79,3911.79,3843.8,25.81,25.96,26.35,25.66,96.77,97.37,97.42,96.21,2576453.0,3856.100098,0.4182068693902286,1285958789.06,3856.100098,4481210000
20221102,3759.69,3852.9,3894.44,3758.98,25.86,26.04,26.62,25.39,96.35,96.91,97.63,95.97,3993972.0,3759.689941,0.4569037362040495,320007164.42,3759.689941,4899000000
20221103,3719.89,3733.25,3750.59,3698.15,25.3,25.98,26.87,25.1,95.83,95.17,96.38,95.1,4628400.0,3719.889893,0.4424763337137096,636899217.81,3719.889893,4625290000
20221104,3770.55,3766.98,3796.34,3708.84,24.55,25.63,25.71,24.0,94.22,95.1,95.66,94.22,3702287.0,3770.550049,0.4253027717521739,586325801.69,3770.550049,5400180000
20221107,3806.8,3780.71,3813.95,3764.7,24.35,25.67,25.67,24.34,93.28,94.79,94.86,93.24,2718110.0,3806.800049,0.44986084461912,1164754583.3,3806.800049,4341620000
20221108,3828.11,3817.02,3859.4,3786.28,25.54,24.71,26.16,24.24,94.3,93.81,94.95,93.77,3447022.0,3828.110107,0.4389597367703691,1395166919.065,3828.110107,4607640000
20221109,3748.57,3810.94,3818.2,3744.22,26.09,25.34,26.35,25.02,94.61,93.82,95.02,93.69,2897443.0,3748.570068,0.4578347318756721,48172860.36,3748.570068,4645010000
20221110,3956.37,3859.89,3958.33,3859.89,23.53,26.51,26.59,22.84,98.25,96.73,98.43,96.65,6609472.0,3956.370117,0.4203077948821243,3748513589.55,3956.370117,5781260000
20221111,3992.93,3963.72,4001.48,3944.82,22.52,23.89,23.91,22.37,97.89,97.57,98.36,97.54,2093977.0,3992.929932,0.4536507211941536,3230477834.58,3992.929932,5593310000
20221114,3957.25,3977.97,4008.97,3956.4,23.73,23.99,24.33,22.86,97.65,97.91,97.98,97.1,2414499.0,3957.25,0.4723185850938373,2909963226.9,3957.25,4561930000
20221115,3991.73,4006.41,4028.84,3953.17,24.54,23.77,26.22,23.18,99.23,98.24,99.3,98.11,4057118.0,3991.72998,0.4823907214316542,3443458782.71,3991.72998,5015310000
20221116,3958.79,3976.82,3983.09,3954.34,24.11,24.29,24.72,23.99,101.4,99.99,101.45,99.74,4215694.0,3958.790039,0.4820850708457932,2633494993.97,3958.790039,4165320000
20221117,3946.56,3919.26,3954.33,3906.54,23.93,24.05,25.18,23.81,100.33,100.2,100.57,99.78,3476459.0,3946.560059,0.4891219125336404,2291891827.08,3946.560059,4051780000
20221118,3965.34,3966.39,3979.89,3935.98,23.12,24.03,24.12,22.98,99.64,100.6,100.87,99.55,2359842.0,3965.340088,0.4726033186966102,1459191770.9,3965.340088,4037360000
20221121,3949.94,3956.23,3962.0,3933.34,22.36,24.05,24.12,22.3,100.06,100.69,100.81,99.8,2591136.0,3949.939941,0.4664919608938746,1300596493.0,3949.939941,3850690000
20221122,4003.58,3965.51,4005.88,3956.88,21.29,22.59,22.71,21.28,101.48,100.64,101.62,100.54,2929016.0,4003.580078,0.4658192887788024,2357135971.39,4003.580078,3887990000
20221123,4027.26,4000.3,4033.78,3998.66,20.42,21.49,21.78,20.32,103.25,102.16,103.25,102.08,3239510.0,4027.26001,0.4583267182773615,3435195274.96,4027.26001,3279720000
20221125,4026.12,4023.34,4034.02,4020.76,20.5,20.61,21.11,20.46,102.9,102.6,102.92,102.43,1393076.0,4026.120117,0.468926403486995,2671542183.19,4026.120117,1706460000
20221128,3963.94,4005.36,4012.27,3955.77,22.21,22.09,22.5,21.65,103.19,103.61,103.81,102.69,2535273.0,3963.939941,0.4662435620877441,1355413159.64,3963.939941,3615430000
20221129,3957.63,3964.19,3976.77,3937.65,21.89,22.09,22.57,21.83,101.98,102.12,102.95,101.91,2895077.0,3957.629883,0.4621883112569287,1256509409.53,3957.629883,3546040000
20221130,4080.11,3957.18,4080.11,3938.58,20.58,21.7,22.63,20.31,102.73,101.62,102.73,101.37,4112358.0,4080.110107,0.4612973511738603,4258630099.75,4080.110107,6579360000
20221201,4076.57,4087.14,4100.51,4050.87,19.84,20.83,21.06,19.8,105.76,103.16,105.81,103.11,7152153.0,4076.570068,0.4583348452796815,3946988857.99,4076.570068,4527130000
20221202,4071.7,4040.17,4080.48,4026.63,19.06,20.42,20.96,18.95,107.09,105.32,107.09,104.6,4450495.0,4071.699951,0.4684742300374317,2968364135.76,4071.699951,4012620000
20221205,3998.84,4052.02,4052.45,3984.49,20.75,20.3,21.29,19.78,105.59,105.88,105.99,104.9,3314116.0,3998.840088,0.4547757433748886,1660549368.18,3998.840088,4280820000
20221206,3941.26,3996.63,4001.51,3918.39,22.17,20.69,22.6,20.38,106.95,106.53,107.39,106.2,3172560.0,3941.26001,0.4649944678009795,384277370.58,3941.26001,4368380000
20221207,3933.92,3933.28,3957.57,3922.68,22.68,22.32,23.01,22.18,109.47,108.39,109.67,108.21,5366160.0,3933.919922,0.4506092726714698,269912768.63,3933.919922,4118050000
20221208,3963.51,3947.79,3974.19,3935.83,22.29,22.81,23.28,22.06,109.17,108.72,109.44,108.47,2523906.0,3963.51001,0.4523562059697737,1116596555.13,3963.51001,4006900000
20221209,3934.38,3954.17,3977.02,3933.04,22.83,22.55,23.21,22.18,106.33,107.96,108.17,106.28,4073085.0,3934.379883,0.4492485256057363,822257889.21,3934.379883,3888260000
20221212,3990.56,3939.29,3990.56,3935.3,25.0,24.4,25.05,24.18,106.67,107.89,108.1,106.27,3156220.0,3990.560059,0.4569938464028686,1864052271.36,3990.560059,3904130000
